destination_id,ten_diem_den,metric_name,proxy_score,near_realtime_score,absolute_error,percentage_error,reliability_label,confidence_before,confidence_after,data_used_proxy,data_used_nearrealtime,last_updated,method_note
buon_ma_thuot,Buôn Ma Thuột,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
chau_doc,Châu Đốc,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ba_vi,Ba Vì,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
thien_cam,Thiên Cầm,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
nhat_le,Nhật Lệ,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
cua_tung,Cửa Tùng,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
hai_tien,Hải Tiến,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
lang_co,Lăng Cô,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
cu_lao_cham,Cù Lao Chàm,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
tam_ky,Tam Kỳ,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
sa_huynh,Sa Huỳnh,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
my_khe,Mỹ Khê,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
la_gi,La Gi,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
phan_thiet,Phan Thiết,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ky_co,Kỳ Co,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
binh_ba,Bình Ba,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
cam_ranh,Cam Ranh,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
phan_rang,Phan Rang - Tháp Chàm,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
vinh_hy,Vĩnh Hy,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ghenh_da_dia,Gành Đá Đĩa,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
tuy_hoa,Tuy Hòa,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ha_tien,Hà Tiên,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
co_to,Cô Tô,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
tra_co,Trà Cổ,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ho_tram,Hồ Tràm,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
can_gio,Cần Giờ,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
hon_son,Hòn Sơn,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
nam_du,Nam Du,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
bac_lieu,Bạc Liêu,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ca_mau_dat_mui,Đất Mũi Cà Mau,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
soc_trang,Sóc Trăng,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
tra_vinh,Trà Vinh,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
do_son,Đồ Sơn,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
thinh_long,Thịnh Long,Áp lực điểm đến proxy so với thời tiết near-real-time,36.0,50.0,14.0,28.0,cần theo dõi,43.75,35.75,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
moc_chau,Mộc Châu,Áp lực điểm đến proxy so với thời tiết near-real-time,34.61,46.02,11.41,24.79,cần theo dõi,61.5,53.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ben_tre,Bến Tre,Áp lực điểm đến proxy so với thời tiết near-real-time,33.56,43.02,9.46,21.99,cần theo dõi,61.5,53.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
an_giang,An Giang,Áp lực điểm đến proxy so với thời tiết near-real-time,32.63,40.38,7.75,19.19,"proxy tốt, dùng được",61.5,58.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
can_tho,Cần Thơ,Áp lực điểm đến proxy so với thời tiết near-real-time,32.07,38.76,6.69,17.26,"proxy tốt, dùng được",61.5,58.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
nha_trang,Nha Trang,Áp lực điểm đến proxy so với thời tiết near-real-time,28.72,43.08,14.36,33.33,cần theo dõi,61.5,53.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
con_dao,Côn Đảo,Áp lực điểm đến proxy so với thời tiết near-real-time,27.69,65.62,37.93,57.8,"proxy không ổn định, giảm confidence",61.5,46.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
sa_pa,Sa Pa,Áp lực điểm đến proxy so với thời tiết near-real-time,24.69,50.8,26.11,51.4,"proxy không ổn định, giảm confidence",61.5,46.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
ho_chi_minh_city,TP Hồ Chí Minh,Áp lực điểm đến proxy so với thời tiết near-real-time,16.48,47.1,30.62,65.01,"proxy không ổn định, giảm confidence",61.5,46.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
da_lat,Đà Lạt,Áp lực điểm đến proxy so với thời tiết near-real-time,16.38,41.74,25.36,60.76,"proxy không ổn định, giảm confidence",61.5,46.5,"POI, hotel price pressure, readiness, peak risk",Open-Meteo forecast/current snapshot,21/05/2026 09:58,So sánh proxy vận hành với thành phần near-real-time hiện có; không gọi proxy là realtime.
